school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,schoolsup,famsup,paid,activities,nursery,higher,internet,romantic,famrel,freetime,goout,Dalc,Walc,health,G1,G2,G3
MS,M,18,R,GT3,T,4 grado,secundaria,at_home,other,course,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,yes,no,yes,yes,no,no,Buena,Normal,Alto,Bajo,Alto,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,18,U,LE3,T,superior,superior,teacher,services,other,mother,de quince min. a treinta min.,de cinco a diez horas,0,no,no,yes,no,yes,yes,yes,yes,Muy Buena,Bajo,Bajo,Bajo,Bajo,Muy Bueno,Regular,Regular,Regular
MS,F,17,R,GT3,T,4 grado,4 grado,other,services,reputation,mother,de treinta min. a una hora,menos de dos horas,1,no,yes,yes,no,yes,yes,yes,yes,excelente,Bajo,Muy Bajo,Muy Bajo,Bajo,Muy Malo,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,GT3,T,5-9 grado,secundaria,at_home,services,course,father,de quince min. a treinta min.,menos de dos horas,0,no,yes,yes,no,yes,yes,yes,yes,excelente,Bajo,Normal,Muy Bajo,Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,GT3,T,superior,superior,other,teacher,other,father,de treinta min. a una hora,de dos a cinco horas,0,no,yes,yes,no,no,yes,yes,yes,Buena,Bajo,Bajo,Alto,Bajo,Muy Bueno,Bueno,Regular,Insuficiente
MS,F,19,U,LE3,T,secundaria,5-9 grado,services,services,home,other,de quince min. a treinta min.,de dos a cinco horas,2,no,no,no,yes,yes,yes,no,yes,Buena,Bajo,Bajo,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,18,R,LE3,T,4 grado,5-9 grado,at_home,services,other,father,de treinta min. a una hora,menos de dos horas,0,no,yes,yes,yes,yes,no,yes,yes,Muy Buena,Normal,Normal,Bajo,Normal,Normal,Bueno,Regular,Regular
MS,F,17,U,GT3,T,5-9 grado,5-9 grado,other,at_home,home,mother,menos de quince min.,de cinco a diez horas,0,no,no,no,yes,yes,yes,no,yes,Buena,Alto,Normal,Muy Bajo,Muy Bajo,Normal,Regular,Insuficiente,Insuficiente
MS,F,17,R,GT3,T,4 grado,5-9 grado,other,other,course,mother,menos de quince min.,menos de dos horas,0,no,no,no,yes,yes,yes,yes,no,Buena,Muy Alto,Muy Alto,Muy Bajo,Normal,Muy Malo,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,LE3,T,superior,superior,other,other,reputation,mother,de quince min. a treinta min.,de cinco a diez horas,0,no,no,no,no,yes,yes,yes,no,excelente,Alto,Alto,Muy Bajo,Muy Bajo,Muy Malo,Sobresaliente,Muy Bueno,Sobresaliente
MS,F,18,R,GT3,T,4 grado,4 grado,other,other,home,mother,mas de una hora,de cinco a diez horas,0,no,no,no,no,yes,yes,yes,no,Muy Buena,Normal,Bajo,Muy Bajo,Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,20,U,GT3,T,superior,5-9 grado,health,other,course,other,de quince min. a treinta min.,de cinco a diez horas,2,no,yes,yes,no,no,yes,yes,yes,excelente,Alto,Normal,Muy Bajo,Muy Bajo,Normal,Bueno,Bueno,Bueno
MS,F,18,R,LE3,T,superior,superior,teacher,services,course,mother,menos de quince min.,de dos a cinco horas,0,no,no,yes,yes,yes,yes,yes,no,excelente,Alto,Normal,Normal,Alto,Malo,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,GT3,T,secundaria,secundaria,other,other,home,mother,menos de quince min.,de dos a cinco horas,0,no,no,yes,no,yes,yes,yes,yes,Muy Buena,Muy Bajo,Normal,Muy Bajo,Bajo,Muy Malo,Bueno,Bueno,Bueno
MS,F,17,R,GT3,T,secundaria,4 grado,at_home,other,reputation,mother,menos de quince min.,de dos a cinco horas,0,no,yes,yes,yes,no,yes,yes,no,Muy Buena,Muy Alto,Alto,Bajo,Normal,Muy Malo,Insuficiente,Insuficiente,Insuficiente
MS,M,18,U,GT3,T,superior,superior,teacher,teacher,home,father,menos de quince min.,de dos a cinco horas,0,no,no,yes,yes,no,yes,yes,no,Buena,Bajo,Alto,Muy Bajo,Alto,Malo,Bueno,Bueno,Bueno
MS,M,18,R,GT3,T,5-9 grado,4 grado,other,other,other,mother,de quince min. a treinta min.,menos de dos horas,0,no,no,no,yes,no,yes,yes,yes,Muy Buena,Alto,Normal,Muy Bajo,Normal,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,U,GT3,T,5-9 grado,secundaria,other,services,home,father,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,yes,yes,yes,yes,no,Muy Buena,Alto,Normal,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,19,R,GT3,T,4 grado,4 grado,other,services,other,mother,de quince min. a treinta min.,menos de dos horas,1,no,no,no,no,yes,yes,no,no,Muy Buena,Normal,Bajo,Muy Bajo,Normal,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,18,R,GT3,T,superior,5-9 grado,other,other,home,father,de quince min. a treinta min.,menos de dos horas,1,no,no,yes,no,yes,yes,no,no,excelente,Alto,Normal,Alto,Normal,Normal,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,GT3,T,5-9 grado,5-9 grado,at_home,other,other,mother,de quince min. a treinta min.,de cinco a diez horas,0,no,no,yes,no,yes,yes,no,no,excelente,Normal,Normal,Muy Bajo,Normal,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,18,R,GT3,T,superior,superior,teacher,at_home,reputation,mother,de treinta min. a una hora,menos de dos horas,0,no,yes,yes,yes,yes,yes,yes,yes,Muy Buena,Alto,Normal,Bajo,Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,19,R,GT3,T,5-9 grado,secundaria,services,other,course,mother,menos de quince min.,de cinco a diez horas,1,no,no,no,yes,no,yes,yes,no,excelente,Alto,Bajo,Muy Bajo,Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,LE3,T,secundaria,4 grado,teacher,services,course,mother,menos de quince min.,de dos a cinco horas,0,no,yes,yes,no,yes,yes,yes,no,Muy Buena,Normal,Alto,Muy Bajo,Muy Bajo,Muy Malo,Insuficiente,Insuficiente,Insuficiente
MS,F,18,U,GT3,T,4 grado,4 grado,other,other,course,mother,de quince min. a treinta min.,de dos a cinco horas,1,no,no,no,yes,yes,yes,no,no,Muy Mala,Muy Bajo,Muy Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,20,U,LE3,A,5-9 grado,5-9 grado,services,services,course,other,menos de quince min.,de dos a cinco horas,2,no,yes,yes,no,yes,yes,no,no,excelente,Muy Alto,Alto,Alto,Muy Alto,Bueno,Insuficiente,Insuficiente,Insuficiente
MS,M,17,U,LE3,T,secundaria,4 grado,services,services,course,mother,de quince min. a treinta min.,menos de dos horas,0,no,no,no,no,no,yes,yes,no,Mala,Alto,Muy Alto,Normal,Alto,Malo,Bueno,Muy Bueno,Muy Bueno
MS,M,21,R,GT3,T,4 grado,4 grado,other,other,course,other,menos de quince min.,menos de dos horas,3,no,no,no,no,no,yes,no,no,excelente,Muy Alto,Normal,Normal,Normal,Normal,Insuficiente,Insuficiente,Insuficiente
MS,M,18,R,LE3,T,secundaria,5-9 grado,services,other,course,mother,de treinta min. a una hora,menos de dos horas,0,no,no,no,no,no,yes,yes,no,Muy Buena,Alto,Muy Bajo,Normal,Alto,Muy Bueno,Insuficiente,Regular,Insuficiente
MS,M,19,U,LE3,T,4 grado,4 grado,other,at_home,course,father,menos de quince min.,menos de dos horas,0,no,no,no,no,yes,yes,yes,no,Buena,Bajo,Normal,Normal,Normal,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,18,U,GT3,A,5-9 grado,4 grado,home,teacher,course,mother,menos de quince min.,de dos a cinco horas,0,yes,no,no,no,yes,yes,no,no,Muy Buena,Normal,Alto,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
GP,F,17,U,GT3,T,superior,superior,home,other,course,father,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,no,yes,yes,no,excelente,Normal,Normal,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
GP,F,15,U,LE3,T,superior,superior,home,other,other,mother,de quince min. a treinta min.,de dos a cinco horas,0,yes,no,no,no,yes,yes,yes,no,Muy Buena,Normal,Bajo,Bajo,Normal,Normal,Insuficiente,Insuficiente,Insuficiente
GP,F,15,U,GT3,T,5-9 grado,4 grado,health,services,home,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,yes,yes,Buena,Bajo,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Bueno,Bueno,Bueno
GP,F,16,U,GT3,T,superior,superior,other,other,home,father,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,no,no,Muy Buena,Normal,Bajo,Muy Bajo,Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,M,16,U,LE3,T,5-9 grado,4 grado,services,other,reputation,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,yes,no,excelente,Alto,Bajo,Muy Bajo,Bajo,Muy Bueno,Bueno,Bueno,Bueno
GP,M,16,U,LE3,T,superior,superior,other,other,home,mother,de quince min. a treinta min.,de cinco a diez horas,0,no,no,no,no,yes,yes,yes,no,Muy Buena,Alto,Alto,Muy Bajo,Muy Bajo,Normal,Regular,Regular,Insuficiente
GP,F,17,U,GT3,A,5-9 grado,4 grado,other,teacher,home,mother,de quince min. a treinta min.,menos de dos horas,0,yes,yes,no,no,yes,yes,no,no,Muy Buena,Muy Bajo,Alto,Muy Bajo,Muy Bajo,Muy Malo,Insuficiente,Insuficiente,Insuficiente
GP,M,15,U,LE3,A,superior,superior,services,other,home,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Bajo,Bajo,Muy Bajo,Muy Bajo,Muy Malo,Muy Bueno,Muy Bueno,Sobresaliente
GP,M,15,U,GT3,T,superior,superior,other,other,home,mother,de quince min. a treinta min.,de cinco a diez horas,0,no,yes,no,yes,yes,yes,yes,no,excelente,Muy Alto,Muy Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Bueno,Bueno,Bueno
GP,F,15,U,GT3,T,5-9 grado,4 grado,teacher,health,reputation,mother,de quince min. a treinta min.,menos de dos horas,0,no,yes,no,no,yes,yes,yes,no,Buena,Normal,Normal,Muy Bajo,Bajo,Malo,Insuficiente,Insuficiente,Insuficiente
GP,F,15,U,GT3,T,secundaria,4 grado,services,other,reputation,father,menos de quince min.,de cinco a diez horas,0,no,yes,no,yes,yes,yes,yes,no,excelente,Bajo,Bajo,Muy Bajo,Muy Bajo,Bueno,Insuficiente,Regular,Regular
GP,M,15,U,LE3,T,5-9 grado,4 grado,health,services,course,father,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,yes,no,Muy Buena,Normal,Normal,Muy Bajo,Normal,Muy Bueno,Bueno,Bueno,Bueno
GP,M,15,U,GT3,T,5-9 grado,4 grado,teacher,other,course,mother,de quince min. a treinta min.,menos de dos horas,0,no,yes,no,no,yes,yes,yes,no,excelente,Alto,Normal,Muy Bajo,Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
GP,M,15,U,GT3,A,secundaria,superior,other,other,home,other,menos de quince min.,menos de dos horas,0,no,yes,no,no,yes,yes,yes,yes,Muy Buena,Muy Alto,Bajo,Muy Bajo,Muy Bajo,Normal,Bueno,Muy Bueno,Muy Bueno
GP,F,16,U,GT3,T,5-9 grado,4 grado,health,other,home,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Alto,Alto,Muy Bajo,Bajo,Malo,Bueno,Bueno,Bueno
GP,F,16,U,GT3,T,5-9 grado,4 grado,services,services,reputation,mother,menos de quince min.,menos de dos horas,0,no,yes,no,yes,yes,yes,yes,no,Buena,Bajo,Normal,Muy Bajo,Bajo,Malo,Regular,Bueno,Bueno
GP,F,16,U,GT3,T,superior,superior,other,other,reputation,mother,menos de quince min.,de dos a cinco horas,0,yes,yes,no,yes,yes,yes,no,no,excelente,Normal,Bajo,Muy Bajo,Muy Bajo,Bueno,Insuficiente,Insuficiente,Insuficiente
GP,M,17,U,GT3,T,superior,superior,services,services,course,mother,menos de quince min.,de dos a cinco horas,3,no,yes,yes,yes,yes,yes,yes,no,excelente,Muy Alto,Muy Alto,Bajo,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,M,16,U,LE3,T,5-9 grado,4 grado,health,other,home,father,menos de quince min.,de cinco a diez horas,0,no,no,no,yes,yes,yes,yes,no,Buena,Muy Bajo,Normal,Muy Bajo,Normal,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,M,15,U,GT3,T,5-9 grado,4 grado,teacher,other,reputation,mother,menos de quince min.,menos de dos horas,0,no,no,no,no,yes,yes,yes,no,Muy Buena,Alto,Muy Bajo,Muy Bajo,Muy Bajo,Muy Malo,Regular,Bueno,Bueno
GP,M,15,U,GT3,T,5-9 grado,4 grado,health,health,other,father,menos de quince min.,menos de dos horas,0,no,yes,yes,no,yes,yes,yes,no,excelente,Alto,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Regular,Bueno,Bueno
GP,M,16,U,LE3,T,5-9 grado,4 grado,teacher,other,course,mother,menos de quince min.,menos de dos horas,0,no,no,no,yes,yes,yes,yes,no,Muy Buena,Muy Alto,Muy Bajo,Muy Bajo,Normal,Muy Bueno,Bueno,Bueno,Muy Bueno
GP,M,16,U,LE3,T,superior,superior,other,other,reputation,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,yes,no,excelente,Alto,Alto,Bajo,Alto,Muy Bueno,Regular,Regular,Regular
GP,F,15,R,GT3,T,superior,superior,services,health,course,mother,de quince min. a treinta min.,de dos a cinco horas,0,yes,yes,no,yes,yes,yes,yes,no,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,GT3,T,superior,superior,services,services,home,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,no,yes,yes,no,Muy Mala,Bajo,Bajo,Muy Bajo,Normal,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,M,15,U,GT3,T,secundaria,superior,other,other,home,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Bajo,Bajo,Muy Bajo,Bajo,Muy Bueno,Regular,Regular,Insuficiente
GP,M,15,U,GT3,T,5-9 grado,4 grado,health,services,other,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,no,yes,yes,yes,no,Mala,Bajo,Alto,Bajo,Alto,Muy Malo,Bueno,Muy Bueno,Bueno
GP,M,16,U,LE3,A,superior,superior,services,other,home,mother,menos de quince min.,de dos a cinco horas,0,yes,yes,yes,yes,yes,yes,yes,no,excelente,Normal,Normal,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,M,16,U,GT3,T,5-9 grado,4 grado,teacher,teacher,home,mother,menos de quince min.,menos de dos horas,0,no,yes,yes,yes,yes,yes,yes,yes,Muy Buena,Alto,Muy Alto,Muy Alto,Muy Alto,Muy Bueno,Insuficiente,Regular,Insuficiente
GP,M,15,U,GT3,T,5-9 grado,4 grado,health,services,home,mother,menos de quince min.,menos de dos horas,0,no,yes,yes,no,no,yes,yes,no,excelente,Alto,Bajo,Normal,Alto,Muy Bueno,Insuficiente,Insuficiente,Regular
GP,M,15,U,GT3,T,5-9 grado,4 grado,services,services,reputation,mother,de quince min. a treinta min.,de cinco a diez horas,0,no,yes,no,yes,yes,yes,yes,no,Muy Buena,Normal,Muy Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Muy Bueno,Muy Bueno,Muy Bueno
GP,M,15,R,GT3,T,5-9 grado,4 grado,teacher,at_home,course,mother,de quince min. a treinta min.,de cinco a diez horas,0,no,yes,no,yes,yes,yes,yes,yes,Muy Buena,Muy Alto,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Muy Bueno,Muy Bueno,Muy Bueno
GP,M,15,U,LE3,T,superior,superior,other,other,course,mother,menos de quince min.,de cinco a diez horas,0,no,no,no,yes,no,yes,yes,no,excelente,Normal,Bajo,Muy Bajo,Muy Bajo,Malo,Insuficiente,Insuficiente,Regular
GP,M,16,U,GT3,T,superior,superior,other,other,home,mother,menos de quince min.,menos de dos horas,0,no,yes,no,no,no,yes,yes,no,excelente,Alto,Normal,Muy Bajo,Muy Bajo,Muy Bueno,Regular,Bueno,Bueno
GP,F,15,U,GT3,T,superior,superior,other,other,other,father,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,no,no,Buena,Muy Alto,Muy Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,M,15,U,LE3,T,5-9 grado,4 grado,teacher,services,home,mother,menos de quince min.,menos de dos horas,0,no,yes,no,yes,yes,yes,yes,no,excelente,Alto,Normal,Muy Bajo,Muy Bajo,Bueno,Bueno,Muy Bueno,Muy Bueno
GP,M,16,R,GT3,A,5-9 grado,4 grado,other,teacher,reputation,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,yes,yes,Mala,Alto,Normal,Muy Bajo,Muy Bajo,Muy Bueno,Bueno,Muy Bueno,Bueno
GP,F,15,R,GT3,T,superior,superior,services,health,course,mother,menos de quince min.,menos de dos horas,0,yes,yes,no,yes,yes,yes,yes,no,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Regular,Regular,Insuficiente
GP,F,15,R,GT3,T,superior,superior,home,other,reputation,mother,menos de quince min.,de dos a cinco horas,0,yes,yes,no,yes,yes,yes,no,no,Muy Buena,Normal,Muy Bajo,Muy Bajo,Muy Bajo,Malo,Bueno,Regular,Regular
GP,F,16,U,LE3,T,superior,superior,other,other,home,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,no,yes,yes,yes,Buena,Normal,Normal,Muy Bajo,Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
GP,M,15,U,LE3,T,5-9 grado,4 grado,teacher,other,home,other,de treinta min. a una hora,de dos a cinco horas,0,no,yes,no,no,no,yes,yes,yes,excelente,Alto,Normal,Bajo,Alto,Muy Bueno,Regular,Regular,Regular
GP,M,15,U,GT3,T,5-9 grado,4 grado,services,teacher,course,father,menos de quince min.,mas de diez horas,0,no,yes,no,yes,yes,yes,yes,no,Muy Buena,Normal,Normal,Muy Bajo,Muy Bajo,Muy Bueno,Sobresaliente,Muy Bueno,Muy Bueno
GP,M,15,U,GT3,T,superior,superior,services,services,course,father,de quince min. a treinta min.,de dos a cinco horas,0,yes,yes,no,no,yes,yes,yes,no,excelente,Alto,Muy Bajo,Muy Bajo,Muy Bajo,Muy Malo,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,LE3,T,superior,superior,other,at_home,course,father,menos de quince min.,de dos a cinco horas,1,yes,no,no,yes,yes,yes,yes,no,Muy Buena,Normal,Normal,Bajo,Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,15,U,LE3,A,5-9 grado,4 grado,other,other,course,mother,menos de quince min.,de dos a cinco horas,0,yes,yes,yes,yes,yes,yes,yes,yes,excelente,Bajo,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,LE3,A,superior,superior,other,services,home,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Mala,Normal,Muy Alto,Muy Bajo,Alto,Normal,Insuficiente,Regular,Insuficiente
GP,M,16,U,GT3,T,5-9 grado,4 grado,health,services,reputation,mother,menos de quince min.,menos de dos horas,0,no,no,no,yes,yes,yes,yes,no,Muy Buena,Bajo,Bajo,Muy Bajo,Muy Bajo,Malo,Sobresaliente,Sobresaliente,Sobresaliente
GP,M,15,U,GT3,T,5-9 grado,4 grado,teacher,other,home,mother,menos de quince min.,menos de dos horas,0,no,yes,no,no,yes,yes,no,no,Muy Buena,Normal,Normal,Bajo,Bajo,Muy Bueno,Bueno,Bueno,Bueno
GP,F,15,U,GT3,T,5-9 grado,4 grado,services,teacher,other,father,menos de quince min.,menos de dos horas,0,yes,yes,no,yes,no,yes,yes,no,Muy Buena,Alto,Alto,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,LE3,T,secundaria,superior,services,services,course,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Normal,Normal,Bajo,Normal,Bueno,Regular,Regular,Regular
GP,F,15,U,LE3,T,5-9 grado,4 grado,health,other,other,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Normal,Normal,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Regular,Regular
GP,M,15,U,LE3,A,5-9 grado,4 grado,health,health,other,father,menos de quince min.,de dos a cinco horas,0,no,no,no,no,yes,yes,no,no,excelente,Muy Alto,Muy Alto,Normal,Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,15,U,GT3,T,5-9 grado,4 grado,services,services,course,mother,menos de quince min.,de dos a cinco horas,0,yes,yes,no,no,yes,yes,yes,no,Buena,Normal,Alto,Bajo,Normal,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,15,U,LE3,A,secundaria,superior,other,other,other,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,no,no,no,yes,yes,yes,no,excelente,Normal,Alto,Alto,Alto,Muy Malo,Insuficiente,Regular,Regular
GP,F,16,U,GT3,A,secundaria,superior,other,other,other,mother,menos de quince min.,de dos a cinco horas,0,no,no,no,yes,yes,yes,yes,yes,excelente,Normal,Alto,Muy Bajo,Muy Bajo,Malo,Insuficiente,Insuficiente,Insuficiente
GP,F,15,U,GT3,A,5-9 grado,4 grado,services,services,reputation,mother,menos de quince min.,menos de dos horas,0,no,yes,no,yes,yes,yes,yes,no,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Malo,Bueno,Bueno,Bueno
GP,M,15,U,GT3,T,5-9 grado,4 grado,teacher,health,reputation,mother,mas de una hora,de dos a cinco horas,0,no,yes,no,yes,yes,yes,no,no,Buena,Bajo,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Bueno,Bueno,Bueno
GP,M,15,U,LE3,T,secundaria,superior,other,at_home,home,father,menos de quince min.,de cinco a diez horas,0,yes,yes,no,yes,yes,yes,yes,no,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,GT3,T,5-9 grado,4 grado,services,other,course,mother,de quince min. a treinta min.,de dos a cinco horas,0,no,yes,yes,no,yes,yes,yes,no,Muy Buena,Bajo,Normal,Muy Bajo,Muy Bajo,Muy Bueno,Bueno,Muy Bueno,Muy Bueno
GP,F,16,R,GT3,T,5-9 grado,4 grado,health,teacher,other,mother,menos de quince min.,de dos a cinco horas,0,no,yes,no,yes,yes,yes,no,no,Mala,Alto,Alto,Bajo,Normal,Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,GT3,T,secundaria,superior,services,services,course,father,menos de quince min.,mas de diez horas,0,yes,yes,no,yes,no,yes,yes,yes,excelente,Muy Alto,Muy Alto,Muy Alto,Muy Alto,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,LE3,T,secundaria,superior,other,services,reputation,father,menos de quince min.,mas de diez horas,0,yes,no,no,yes,yes,yes,yes,no,Muy Buena,Alto,Normal,Muy Bajo,Muy Bajo,Muy Malo,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,GT3,T,5-9 grado,4 grado,teacher,health,home,mother,menos de quince min.,de dos a cinco horas,0,yes,yes,no,yes,yes,yes,yes,no,Buena,Alto,Alto,Bajo,Alto,Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,15,U,LE3,T,5-9 grado,4 grado,services,services,reputation,father,de quince min. a treinta min.,mas de diez horas,0,yes,no,no,yes,yes,yes,yes,yes,Muy Buena,Alto,Alto,Bajo,Alto,Malo,Insuficiente,Insuficiente,Insuficiente
GP,F,16,U,LE3,T,5-9 grado,4 grado,teacher,services,course,mother,menos de quince min.,mas de diez horas,0,no,yes,no,yes,yes,yes,yes,no,excelente,Alto,Normal,Muy Bajo,Bajo,Muy Malo,Muy Bueno,Bueno,Bueno
GP,M,15,U,GT3,A,5-9 grado,4 grado,other,services,reputation,mother,menos de quince min.,mas de diez horas,0,no,yes,no,yes,no,yes,yes,yes,Muy Mala,Normal,Normal,Muy Alto,Muy Alto,Normal,Regular,Regular,Regular
GP,F,16,U,GT3,T,secundaria,superior,services,other,course,mother,menos de quince min.,de dos a cinco horas,0,yes,yes,no,no,yes,yes,yes,no,Muy Buena,Normal,Normal,Muy Bajo,Bajo,Muy Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,15,R,LE3,T,secundaria,superior,health,services,reputation,mother,menos de quince min.,menos de dos horas,0,yes,yes,no,no,yes,yes,yes,no,Muy Buena,Muy Bajo,Normal,Muy Bajo,Normal,Bueno,Insuficiente,Insuficiente,Insuficiente
GP,F,15,R,LE3,T,secundaria,superior,other,other,reputation,father,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,no,yes,yes,no,Muy Buena,Alto,Bajo,Bajo,Normal,Normal,Muy Bueno,Muy Bueno,Muy Bueno
GP,M,16,U,GT3,T,secundaria,superior,other,other,reputation,father,menos de quince min.,de dos a cinco horas,0,no,yes,no,no,yes,yes,yes,no,Muy Buena,Normal,Bajo,Muy Bajo,Muy Bajo,Muy Bueno,Regular,Bueno,Bueno
GP,M,15,U,GT3,T,5-9 grado,4 grado,other,other,course,mother,menos de quince min.,mas de diez horas,0,no,no,no,no,yes,yes,yes,no,Buena,Normal,Normal,Muy Bajo,Muy Bajo,Normal,Insuficiente,Insuficiente,Insuficiente
